id;marque;matériaux;montant;style;couleur;solde;note;number_reviews;name;cat1;cat2
prod_403;Alise Rugs;Polypropylène;23.84;Détente,Nautical & Coastal,Transitoire;Bleu,Gris,Noir,Or;True;4.4;59;Exo Coastal Border Indoor/Outdoor Area Rug;Tapis;Tapis_Extérieur
prod_404;Safavieh;Polyester,Polypropylène;29.23;Détente,Transitoire;Beige,Marron,Ocre;False;4.5;406;SAFAVIEH Courtyard Billye Indoor/ Outdoor Waterproof Patio Backyard Rug;Tapis;Tapis_Extérieur
prod_405;Safavieh;Polyester,Polypropylène;49.43;Détente,Tropical;Or,Vert;False;4.8;62;SAFAVIEH Barbados Souzan Tropical Indoor/ Outdoor Waterproof Patio Backyard Rug;Tapis;Tapis_Extérieur
prod_406;Safavieh;Polyester,Polypropylène;27.26;Détente,Transitoire;Beige,Marron,Rouge;True;4.4;525;SAFAVIEH Courtyard Caryl Indoor/ Outdoor Waterproof Backyard Patio Rug;Tapis;Tapis_Extérieur
prod_407;Safavieh;Polypropylène;36.99;Détente,Transitoire;Gris,Ivoire;True;4.8;19;SAFAVIEH Cabana Asthildur Indoor/ Outdoor Waterproof Patio Rug;Tapis;Tapis_Extérieur
prod_408;Safavieh;Coton,Laine;33.59;Bohemian & Eclectic,Détente,Transitoire;Bleu,Rose;True;4.8;31;SAFAVIEH Handmade Aspen Alrun Boho Wool Tassel Rug;Tapis;Tapis_Extérieur
prod_409;;Oléfine,Polypropylène;41.13;Modern & Contemporary;Marron,Noir;True;4.8;32;Paseo Soroa Havana Black Bordered Flatweave Indoor/ Outdoor Area Rug;Tapis;Tapis_Extérieur
prod_410;Orian Rugs;Polypropylène;63.78;Transitoire;Beige,Bleu,Gris,Rose;False;0.0;;Simply Southern Cottage Simply Southern Cottage Lecompte Rug;Tapis;Tapis_Extérieur
prod_411;Dream Decor Rugs;Polypropylène,Synthétique;41.17;Détente,Transitoire,Tropical;Bleu,Ivoire;True;4.8;27;Samantha Tropics Beige and Sapphire Indoor/ Outdoor Area Rug;Tapis;Tapis_Extérieur
prod_412;Lucky Monet;Polypropylène;52.61;;Vert;False;4.3;6;Artificial Grass Turf Outdoor Landscape Area Rug Lawn;Tapis;Tapis_Extérieur
prod_413;LAUREN Ralph Lauren;Laine,Viscose;215.76;Détente,Modern & Contemporary,Nautical & Coastal,Transitoire,Tropical;Argent,Bleu,Noir;True;4.5;24;Lauren Ralph Lauren Handmade Miles Striped Wool Rug;Tapis;Tapis_Extérieur
prod_423;Safavieh;Jonc de mer;26.71;Détente,Ferme;Beige,Bleu,Gris,Ivoire,Marron,Noir,Or,Rouge,Vert;True;4.4;12248;SAFAVIEH Natural Fiber Marina Basketweave Seagrass Rug;Tapis;Tapis_Sol
prod_424;Safavieh;Polypropylène;25.91;Modern & Contemporary,Transitoire;Bleu,Gris,Ivoire,Rouge;True;4.5;1181;SAFAVIEH Brentwood Malissie Modern Abstract Rug;Tapis;Tapis_Sol
prod_426;Safavieh;Laine;24.71;Traditionnel,Transitoire;Rouge;True;4.7;128;SAFAVIEH Handmade Heritage Anya Traditional Oriental Pattern Wool Rug;Tapis;Tapis_Sol
prod_428;Artistic Weavers;Polypropylène,Synthétique;53.87;Classique,Rustique,Traditionnel;Blanc,Bleu,Jaune,Marron,Multi,Rouge;False;4.7;1008;William Rustic Vintage Area Rug;Tapis;Tapis_Sol
prod_429;Safavieh;Laine,Viscose;41.53;Modern & Contemporary,Transitoire;Bleu,Gris,Ivoire,Noir,Vert;True;4.2;64;SAFAVIEH Handmade Abstract Jane Modern Viscose Rug;Tapis;Tapis_Sol
prod_430;Safavieh;Polypropylène;26.3;Détente,Modern & Contemporary,Traditionnel,Transitoire;Bleu,Crème,Gris,Ivoire;True;4.4;902;SAFAVIEH Brentwood Clara Traditional Oriental Medallion Rug;Tapis;Tapis_Sol
prod_431;Safavieh;Coton,Viscose;24.25;Classique,Transitoire;Bleu,Gris,Ivoire,Noir,Taupe,Vert;True;4.4;2405;SAFAVIEH Helve Vintage Distressed Boho Oriental Area Rug;Tapis;Tapis_Sol
prod_432;Safavieh;Laine,Viscose;35.06;Modern & Contemporary,Transitoire;Beige,Bleu,Gris,Ivoire,Noir,Ocre;True;4.2;268;SAFAVIEH Handmade Abstract Nettie Modern Viscose Rug;Tapis;Tapis_Sol
prod_433;Alexander Home;Coton,Polyester;39.07;Bohemian & Eclectic,Classique,Persian;Bleu,Orange,Rouge;True;4.7;181;Alexander Home Tremezzina Printed Boho Iron-rod Distressed Rug;Tapis;Tapis_Sol
prod_434;World Rug Gallery;En nylon;25.46;Détente,Modern & Contemporary,Transitoire;Bleu,Gris,Ivoire,Rouge;True;4.2;319;World Rug Gallery Modern Boxes Design Non-slip (Non-skid) Area Rug;Tapis;Tapis_Sol
prod_435;Alexander Home;Polypropylène;73.72;Bohemian & Eclectic,Persian;Bleu,Ivoire,Rose;True;4.7;120;Alexander Home Jennifer Distressed Light Grey Oriental Area Rug;Tapis;Tapis_Sol
prod_436;Safavieh;Polypropylène;45.71;Shag,Transitoire;Beige,Bleu,Crème,Gris,Ivoire,Noir,Vert;True;4.7;2241;SAFAVIEH Florida Shag Sigtraud Abstract Waves 1.2-inch Area Rug;Tapis;Tapis_Sol
prod_437;Alexander Home;Coton,Polyester;49.43;Classique,Persian,Shabby Chic;Ivoire,Marron,Vert;True;4.6;50;Alexander Home Sara Antique Ultra Plush Area Rug;Tapis;Tapis_Sol
prod_438;Safavieh;Polyester;33.35;Glam,Shag;Blanc Cassé,Gris,Ivoire,Marron,Rouge;True;4.7;2442;SAFAVIEH Bahija Handmade Luxe Shaggy 3 inch-thick Area Rug;Tapis;Tapis_Sol
prod_439;Safavieh;Laine;47.71;Modern & Contemporary,Transitoire;Bleu,Gris,Ivoire,Marron,Noir,Rose,Rouge,Vert;True;4.7;260;SAFAVIEH Handmade Capri Ilianka Wool Rug;Tapis;Tapis_Sol
prod_441;Safavieh;Polypropylène,Synthétique;28.75;Bohemian & Eclectic,Classique,Ferme,Shabby Chic,Transitoire;Argent,Bleu,Crème,Gris,Ivoire,Orange,Violet;True;4.6;6010;SAFAVIEH Madison Snowflake Medallion Rustic Farmhouse Distressed Rug;Tapis;Tapis_Sol
prod_442;Safavieh;Polyester;39.76;Classique;Bleu,Gris,Or;True;4.6;131;SAFAVIEH Orchard Efrat Modern Abstract Rug;Tapis;Tapis_Sol
prod_443;Alise Rugs;Jute,Polypropylène;28.54;Mid-Century Modern,Modern & Contemporary,Rustique;Multi;True;4.7;609;Flora Transitional Stripe Indoor Area Rug;Tapis;Tapis_Sol
prod_444;Safavieh;Coton,Laine;38.69;Bohemian & Eclectic,Modern & Contemporary;Bleu,Ivoire;True;4.7;119;SAFAVIEH Handmade Aspen Neva Boho Tribal Wool Rug;Tapis;Tapis_Sol
prod_445;Momeni;En nylon,Laine;42.91;Classique,Traditionnel;Marron;True;4.6;33;Momeni Anatolia Wool Blend Traditional Area Rug;Tapis;Tapis_Sol
prod_446;Safavieh;Polypropylène;31.02;Bohemian & Eclectic,Classique;Gris,Ivoire,Orange;True;4.5;1147;SAFAVIEH Monaco Blandine Distressed Boho Rug;Tapis;Tapis_Sol
prod_447;Safavieh;Polypropylène;27.26;Classique,Moroccan,Transitoire;Argent,Bleu,Multi,Noir;True;4.5;1104;SAFAVIEH Adirondack Maisie Moroccan Boho Distressed Rug;Tapis;Tapis_Sol
prod_448;Safavieh;Polypropylène;28.49;Bohemian & Eclectic,Classique;Bleu,Gris,Orange,Rouge,Violet;True;4.3;910;SAFAVIEH Crystal Floretta Vintage Boho Medallion Rug;Tapis;Tapis_Sol
prod_449;Safavieh;Polypropylène;25.04;Bohemian & Eclectic,Classique;Bleu,Gris,Ivoire,Orange,Taupe;True;4.4;77;SAFAVIEH Madison Andra Boho Oriental Distressed Rug;Tapis;Tapis_Sol
prod_452;Safavieh;Laine;55.49;Enfants et Adolescents;Gris,Rose;True;4.2;299;SAFAVIEH Handmade Kids Palina Wool Rug;Tapis;Tapis_Sol
prod_453;Safavieh;Polyester,Polypropylène;23.12;Enfants et Adolescents,Modern & Contemporary,Transitoire;Gris,Rouge;True;4.9;121;SAFAVIEH Carousel Kids Turi Airplane Rug;Tapis;Tapis_Sol
prod_454;Alexander Home;Coton,Laine;84.51;Bohemian & Eclectic,Enfants et Adolescents,Shabby Chic,Traditionnel,Tropical;Bleu,Ivoire,Noir,Orange,Rose,Rouge,Vert;False;0.0;;Alexander Home Evelyn Floral Bouquet Area Rug;Tapis;Tapis_Sol
prod_455;Safavieh;Polyester;27.26;Enfants et Adolescents,Transitoire;Bleu,Gris;True;4.9;97;SAFAVIEH Carousel Kids Mihaila Neighborhood Rug;Tapis;Tapis_Sol
prod_456;Safavieh;Laine;47.74;Enfants et Adolescents;Ivoire;True;4.5;244;SAFAVIEH Handmade Kids Ganka Dotted Stripe Wool Rug;Tapis;Tapis_Sol
prod_457;Safavieh;Polypropylène;24.33;Enfants et Adolescents,Modern & Contemporary,Transitoire;Gris,Ivoire,Rose;True;4.9;276;SAFAVIEH Carousel Kids Maronna Unicorn Rug;Tapis;Tapis_Sol
prod_458;Safavieh;Laine;57.4;Enfants et Adolescents;Bleu,Gris,Rose;True;4.3;132;SAFAVIEH Handmade Kids Armanda Wool Rug;Tapis;Tapis_Sol
prod_459;Paco Home;Polypropylène;45.18;Enfants et Adolescents;Gris,Rose,Vert;True;4.7;7;Kids Rug with Stars for Nursery Starry Sky in grey, pink and green;Tapis;Tapis_Sol
prod_460;Artistic Weavers;Polyester,Polypropylène;41.67;Détente,Enfants et Adolescents,Modern & Contemporary;Beige,Crème,Gris,Ivoire,Noir;True;0.0;;Remi Mod Stripe Machine Washable Area Rug;Tapis;Tapis_Sol
prod_461;;En caoutchouc,Polypropylène;45.18;Enfants et Adolescents,Fantaisie;Bleu;True;4.8;25;KC CUBS Road Map Educational Area Rug;Tapis;Tapis_Sol
prod_462;Safavieh;Polyester;24.23;Enfants et Adolescents,Transitoire;Bleu,Vert;True;5.0;26;SAFAVIEH Carousel Kids Bengul Hot Air Balloon Rug;Tapis;Tapis_Sol
prod_463;;Polypropylène,Synthétique;53.15;Enfants et Adolescents;Multi;False;4.8;30;KC Cubs Playtime Collection ABC Alphabet Multicolor Polypropylene Animal Educational Area Rug;Tapis;Tapis_Sol
prod_464;Tapeto Designs;Polypropylène;83.35;Détente,Enfants et Adolescents,Fantaisie;Bleu,Jaune,Vert;True;4.8;4;Chuck Winter Roads Area Rug;Tapis;Tapis_Sol
prod_465;"Porch &amp; Den";Polyester;39.39;Détente,Enfants et Adolescents,Nautical & Coastal;Bleu;True;4.4;70;"Porch &amp; Den Monson Hand-hooked Sea Life Area Rug";Tapis;Tapis_Sol
prod_466;;Polypropylène,Synthétique;47.84;Enfants et Adolescents;Multi;True;4.9;43;KC Cubs Playtime Collection Multicolored Polypropylene Road Map Educational Area Rug;Tapis;Tapis_Sol
prod_467;Well Woven;Polypropylène;51.49;Bohemian & Eclectic,Enfants et Adolescents,Mid-Century Modern;Bleu,Gris,Jaune,Rose;False;5.0;2;Well Woven Kennedy Reeve Modern Chevron Pattern Area Rug;Tapis;Tapis_Sol
prod_468;LR Home;Oléfine;102.59;Enfants et Adolescents;Ivoire,Orange;False;5.0;1;LR Home Whimsical Flying Arrow Kids Rug;Tapis;Tapis_Sol
prod_469;Safavieh;Synthétique;34.89;Enfants et Adolescents,Transitoire;Beige,Vert;False;4.9;26;SAFAVIEH Kids Playhouse Garda Neighborhood Road Machine Washable Rug;Tapis;Tapis_Sol
prod_470;Domani;Polyester;54.52;Enfants et Adolescents,Shabby Chic,Shag;Rose;True;5.0;4;Domani Euphoria Cozy Rose Pink Rug;Tapis;Tapis_Sol
prod_471;Safavieh;Polypropylène;27.64;Enfants et Adolescents,Transitoire;Bleu,Ivoire;False;4.9;56;SAFAVIEH Carousel Kids Aftina Nautical Anchor Rug;Tapis;Tapis_Sol
prod_472;Well Woven;Polypropylène,Synthétique;81.32;Enfants et Adolescents,Modern & Contemporary;Blanc;True;4.4;16;Well Woven Bright Dots Stripes White Multi-color Abstract Pink, Red, Blue, Orange, Green, Yellow Area Rug - 5' x 7';Tapis;Tapis_Sol
prod_473;;Polyester;23.9;Enfants et Adolescents;Jaune;True;4.7;3;Deerlux Emoji Style Round Funny Smiley Face Kids Area Rug, Emoji Design;Tapis;Tapis_Sol
prod_474;Paco Home;Polypropylène;46.53;Enfants et Adolescents;Crème,Gris;True;5.0;1;Nursery Rug with Stars for Kids Room Starry Sky in Grey and Cream;Tapis;Tapis_Sol
prod_475;Alexander Home;Laine;78.77;Cabin & Lodge,Enfants et Adolescents,Modern & Contemporary,Mondial,Moroccan;Ivoire,Marron,Rose;True;5.0;6;Alexander Home Zawadi Moroccan Zebra Wool Area Rug;Tapis;Tapis_Sol
prod_476;Domani;Polyester;91.09;Détente,Enfants et Adolescents,Modern & Contemporary,Nautical & Coastal,Shag;Bleu;True;0.0;;Domani Euphoria Cozy Heather Shag Rug;Tapis;Tapis_Sol
prod_477;Paco Home;Polypropylène;36.59;Enfants et Adolescents;Vert;True;5.0;1;Kids Play Mat Rug Happy Horse Farm for Playroom Green;Tapis;Tapis_Sol
prod_478;Disney;Polyamide;45.18;Enfants et Adolescents;Bleu,Violet;True;4.7;37;SAFAVIEH Collection Inspired by Disney's Animated Film Frozen 2 - Believe;Tapis;Tapis_Sol
prod_479;;Polyester;116.25;Enfants et Adolescents;Gris;True;0.0;;Grey Chevron Kids Area Rug - 5' x 7';Tapis;Tapis_Sol
prod_480;Disney;Synthétique;71.23;Enfants et Adolescents,Fantaisie;Bleu,Or;False;4.6;99;SAFAVIEH Collection Inspired by Disney's Live Action Film Aladdin- Dream Rug;Tapis;Tapis_Sol
prod_481;Mohawk Home;Polyester,Recycled Fibers,Synthétique;117.48;Détente,Enfants et Adolescents,Fantaisie;Bleu,Jaune,Violet;True;4.8;26;Mohawk Home Space Rocket Kids Area Rug;Tapis;Tapis_Sol
prod_482;Balta;Polypropylène;107.17;Enfants et Adolescents,Modern & Contemporary,Shag;Bleu,Crème,Gris,Rouge;True;4.9;8;Mod-Tod Kristina Kids Rainbow Shag Area Rug;Tapis;Tapis_Sol
prod_483;Artistic Weavers;Polyester;138.2;Détente,Enfants et Adolescents,Shag;Beige,Crème,Gris,Ivoire,Ocre;False;4.5;26;Salvado Plush Zebra Stripe Area Rug;Tapis;Tapis_Sol
prod_484;;Polyester;79.03;Enfants et Adolescents;Multi;False;4.6;11;"L71438 Blue Shield Area Rug (4'5"" x 6'5"") - 4'5"" x 6'5""";Tapis;Tapis_Sol
prod_485;Paco Home;Polypropylène;38.85;Enfants et Adolescents;Crème;True;0.0;;Kids Rug for Nursery Bear and Elephant Balloon Ride in Beige;Tapis;Tapis_Sol
prod_486;Subrtex;Chenille;15.47;;Blanc,Bleu,Gris,Jaune,Marron,Noir,Vert;False;4.3;270;Subrtex Luxury Chenille Bath Rugs Soft Bathroom Mats;Tapis;Tapis_Bain
prod_487;Subrtex;Chenille;14.56;;Blanc,Bleu,Gris,Jaune,Marron,Noir,Vert;True;4.2;259;Subrtex Chenille Soft Rugs Super Water Absorbing Shower Mats;Tapis;Tapis_Bain
prod_488;Subrtex;Chenille;18.2;;Blanc Cassé,Bleu,Gris,Marron,Noir,Vert,Violet;False;4.3;276;Subrtex Non-slip Bathroom Rug Chenille Soft Striped Plush Bath Mat;Tapis;Tapis_Bain
prod_489;Madison Park;Coton;30.47;;Blanc,Bleu,Gris,Marron,Vert;True;4.4;464;Madison Park Ethan Cotton Tufted Bath Rug;Tapis;Tapis_Bain
prod_490;Madison Park Signature;Coton;34.33;;Blanc,Gris,Marron;True;4.8;117;Madison Park Signature Splendor 100-percent Cotton Tufted 3000 GSM Reversible Bath Rug;Tapis;Tapis_Bain
prod_491;;En microfibre;31.4;;Blanc,Bleu,Gris,Jaune,Marron,Noir,Or,Orange,Rose,Rouge,Vert,Violet;True;4.6;42;Clara Clark Ultra Soft Plush Bathroom Rug - Non-Slip, Velvet, Memory Foam Bath Mat - Set of 2;Tapis;Tapis_Bain
prod_492;Juvale;Coton;27.1;;Gris;True;1.0;1;Plush Bath Mat, Personalized Get Naked Bathroom Rug (Grey, 32 x 20 In);Tapis;Tapis_Bain
prod_493;Madison Park Signature;En microfibre;34.55;;Blanc,Bleu,Gris,Marron;False;4.6;521;Madison Park Signature Marshmallow Bath Rug;Tapis;Tapis_Bain
prod_494;;En nylon;57.93;;Bleu;False;4.8;6;Traditional Plush Basin Blue Washable Nylon Bathroom Rug Runner;Tapis;Tapis_Bain
prod_495;Mohawk Home;En microfibre;38.37;;Blanc Cassé,Gris;True;4.6;103;Mohawk Horizon Sahara Grey Bath Rug;Tapis;Tapis_Bain
prod_496;;Bois;33.48;;Marron;False;4.6;36;Bamboo Bath Mat-Eco-Friendly Natural Wooden Non-Slip Roll Up Lattice Design Mat for Indoor or Outdoor by Lavish Home;Tapis;Tapis_Bain
prod_497;French Connection;Coton;20.46;;Blanc Cassé,Bleu,Gris,Noir;True;4.9;7;French Connection Stonewash Cotton Bath Rug;Tapis;Tapis_Bain
prod_498;;En nylon;89.83;;Rouge;False;3.9;17;Traditional Plush Chili Pepper Red Washable Nylon Bathroom Rug;Tapis;Tapis_Bain
prod_499;;Coton;37.73;;Blanc,Blanc Cassé,Bleu,Gris,Jaune,Marron,Noir,Orange,Rose,Rouge,Vert,Violet;False;3.0;3;"Home Weavers Waterford Collection Absorbent Cotton Machine Washable and Dry 22"" Round Bath Rug";Tapis;Tapis_Bain
prod_500;Safavieh;Coton;56.31;;Blanc Cassé;True;4.3;3;"SAFAVIEH Plush Master Cable Plush Linen Bath Rug (Set of 2) - 1'9"" x 2'10"" - 1'9"" x 2'10""";Tapis;Tapis_Bain
prod_501;Mohawk Home;;53.15;;Bleu,Gris,Marron,Vert;False;4.2;20;Mohawk Home Ombre Border Bath Rug;Tapis;Tapis_Bain
prod_502;Better Trends;Coton;42.27;;Bleu,Gris,Marron,Noir,Vert;True;4.1;416;Better Trends Medallion Tufted Bath Mat Rug 100% Cotton;Tapis;Tapis_Bain
prod_503;Ottomanson;;45.93;;Bleu,Gris,Marron,Noir,Rose,Rouge,Violet;True;4.0;5;Nice Bathroom Mat Bath Rug 3 Piece Set;Tapis;Tapis_Bain
prod_504;;Coton;29.76;;Argent,Blanc,Blanc Cassé,Bleu,Gris;False;5.0;6;"Fabstyles Basix Soft &amp; Absorbent Reversible Cotton Bath Rug";Tapis;Tapis_Bain
prod_505;;En microfibre;90.89;;Bleu,Rouge,Vert,Violet;False;0.0;;Hokusai Mt. Fuji Reflected in Lake Kawaguchi Bath Mat;Tapis;Tapis_Bain
prod_506;;Coton;27.74;;Bleu;True;5.0;3;Fish Tails Bath Rug - 20 x 30;Tapis;Tapis_Bain
prod_507;;En microfibre;95.14;;Rose,Rouge;False;0.0;;Duane Japanese Maple Tree Bath Mat;Tapis;Tapis_Bain
prod_508;;Coton;25.93;;Blanc Cassé,Bleu,Jaune,Marron,Noir,Or,Orange,Vert,Violet;True;4.3;17;DII Crochet Bath Mat;Tapis;Tapis_Bain
prod_509;;Coton;80.16;;Blanc Cassé,Bleu,Gris,Jaune,Marron,Rose,Rouge,Vert,Violet;True;4.1;12;Radiant Collection Absorbent Cotton 3 Piece Set Machine Washable Bath Rug;Tapis;Tapis_Bain
prod_510;Miranda Haus;Coton;28.46;;Argent,Blanc,Blanc Cassé,Bleu,Gris,Marron,Noir,Orange,Rouge,Vert,Violet;True;4.4;409;Miranda Haus Eco-Friendly Soft and Absorbent Bath Mat (set of 2);Tapis;Tapis_Bain
prod_511;;Coton;43.58;;Bleu,Gris,Marron,Orange,Rose,Vert,Violet;False;4.0;6;Gradiation Collection Absorbent Cotton Machine Washable Contour Rug;Tapis;Tapis_Bain
prod_512;Sherry Kline;Coton,En microfibre;59.0;;Marron,Noir;False;4.1;117;Sherry Kline Angelique 20 x 32 Bath Rug (Set of 2);Tapis;Tapis_Bain
prod_513;;En microfibre;73.35;;Rouge;False;0.0;;"Bath Set 3 Piece Anti-Slip Burgundy Patchwork Bathroom Mat, Large Contour Mat &amp; Toilet Seat Lid Cover";Tapis;Tapis_Bain
prod_514;Safavieh;Coton;53.15;;Blanc,Bleu;False;3.0;1;SAFAVIEH Handmade Plush Master Bath Kosovka Cotton Rug;Tapis;Tapis_Bain
prod_515;Charisma;Coton;41.98;;Blanc,Blanc Cassé,Bleu,Gris,Marron;False;0.0;;Charisma Luxe Cotton Handcrafted Cotton Bath Rug - 20 x 32;Tapis;Tapis_Bain
prod_516;;Coton;42.78;;Vert;True;5.0;4;"Double Ruffle Bath Rug 21""x34""";Tapis;Tapis_Bain
prod_517;;Coton;100.14;;Blanc,Blanc Cassé,Bleu,Gris,Jaune,Marron,Noir,Orange,Rose,Rouge,Vert,Violet;True;3.3;4;"Home Weavers Waterford Collection Genuine Absorbent Cotton 3-piece Bath Rug Set 17""x24"", 21""x34"", 22""x60""";Tapis;Tapis_Bain
prod_518;Avanti Linens;En microfibre;37.73;;Blanc Cassé;False;0.0;;Rustic Pals Rug;Tapis;Tapis_Bain
prod_519;;Coton;45.18;;Blanc Cassé;False;0.0;;"CHICOS HOME Ivory Color Plain Bath Rug 20"" x 32""";Tapis;Tapis_Bain
prod_520;;En microfibre;101.52;;;False;0.0;;Ombre Ditsy Floral Pattern Bath Mat;Tapis;Tapis_Bain
prod_521;;Coton;39.33;;Blanc Cassé;False;0.0;;"CHICOS HOME Ivory &amp; White Color Plain Bath Rug 20"" x 32""";Tapis;Tapis_Bain
prod_525;Alexander Home;Polyester;40.66;Classique,Persian,Traditionnel;Ivoire,Noir,Vert;True;4.5;1439;Alexander Home Isabelle Olive Tone Oriental Pattern Printed Area Rug;Tapis;Tapis_Persan
prod_526;Artistic Weavers;Polypropylène,Synthétique;41.44;Classique,Persian,Traditionnel;Bleu,Gris,Marron,Orange,Taupe,Vert;True;4.4;1648;Elmas Traditional Persian Medallion Area Rug;Tapis;Tapis_Persan
prod_527;Alexander Home;Jute,Polyester;58.46;Classique,Persian,Traditionnel;Beige,Bleu,Noir;False;0.0;;Alexander Home Colette Vintage Garden Traditional Area Rug;Tapis;Tapis_Persan
prod_528;Nourison;Polypropylène;30.61;Classique,Ferme,French Country,Modern & Contemporary,Persian,Transitoire;Bleu,Gris,Ivoire,Rose;True;4.5;264;Nourison Jubilant Vintage Farmhouse Damask Area Rug;Tapis;Tapis_Persan
prod_530;Alexander Home;Jute,Polyester;62.18;Classique,Persian,Traditionnel;Bleu,Ivoire,Orange;False;5.0;1;Alexander Home Colette Traditional Botanical Area Rug;Tapis;Tapis_Persan
prod_531;Artistic Weavers;Polyester;88.21;Classique,Persian,Traditionnel;Bleu,Crème,Orange;True;4.4;17;Farhad Traditional Medallion Machine Washable Area Rug;Tapis;Tapis_Persan
prod_532;Alexander Home;Polyester;41.06;Bohemian & Eclectic,Persian,Traditionnel;Bleu,Gris,Ivoire;True;4.1;33;Alexander Home Sophia Printed Vintage Botanical Area Rug;Tapis;Tapis_Persan
prod_533;Alexander Home;Coton,Polyester;44.72;Classique,Persian,Shabby Chic;Bleu,Ivoire,Rouge;True;4.8;326;Alexander Home Tremezzina Printed Distressed Area Rug;Tapis;Tapis_Persan
prod_534;Artistic Weavers;Polyester;45.44;Classique,Détente,Persian;Bleu,Crème,Gris,Jaune,Orange,Rose;True;4.3;8;Arrietty Vintage Floral Oriental Area Rug;Tapis;Tapis_Persan
prod_535;Artistic Weavers;Polypropylène;78.45;Classique,Persian,Traditionnel;Beige,Crème,Gris,Ivoire,Ocre,Rose;True;4.8;12;Bartt Persian Medallion Area Rug;Tapis;Tapis_Persan
prod_536;JONATHAN Y;Polypropylène;55.37;Bohemian & Eclectic,Classique,Nautical & Coastal,Persian,Traditionnel,Transitoire;Crème,Gris,Jaune,Noir,Rose,Rouge,Vert;False;4.5;24;JONATHAN  Y Estrella Bohemian Medallion Textured Weave Indoor/Outdoor Area Rug;Tapis;Tapis_Persan
prod_537;Alexander Home;Polyester;45.44;Bohemian & Eclectic,Mondial,Persian,Traditionnel,Transitoire;Gris,Ivoire,Orange;True;4.7;18;Alexander Home Bella Distressed Oriental Area Rug;Tapis;Tapis_Persan
prod_538;Artistic Weavers;Polyester,Synthétique;117.02;Bohemian & Eclectic,Classique,Persian;Blanc,Bleu,Gris,Ivoire,Noir;True;4.3;126;Arundell Bohemian Medallion Area Rug;Tapis;Tapis_Persan
prod_539;JONATHAN Y;Polypropylène;53.6;Classique,Détente,Nautical & Coastal,Pays,Persian,Transitoire,Tropical;Beige,Bleu,Crème,Gris,Ivoire,Jaune,Marron,Orange,Rose,Vert;False;4.8;77;JONATHAN  Y Galon Palm Frond Indoor/Outdoor Area Rug;Tapis;Tapis_Persan
prod_540;Domani;Polypropylène;40.8;Classique,Persian,Traditionnel;Vert;False;5.0;4;Domani Lexington Traditional Green/Ivory Medallion Area Rug;Tapis;Tapis_Persan
prod_541;Artistic Weavers;Polyester,Polypropylène;51.55;Classique,Persian,Traditionnel;Beige,Crème,Gris,Ivoire;False;0.0;;Jenkins Traditional Machine Washable Area Rug;Tapis;Tapis_Persan
prod_542;Artistic Weavers;Polyester;86.64;Classique,Persian,Traditionnel;Beige,Bleu,Crème;False;4.7;3;Vita Traditional Medallion Machine Washable Area Rug;Tapis;Tapis_Persan
prod_543;JONATHAN Y;Polypropylène;54.87;Bohemian & Eclectic,Classique,Glam,Nautical & Coastal,Persian,Traditionnel,Transitoire;Beige,Bleu,Crème,Gris,Jaune,Marron,Noir,Orange,Rose,Taupe,Vert;False;4.8;150;JONATHAN  Y Ourika Vintage Filigree Textured Weave Indoor/Outdoor Area Rug;Tapis;Tapis_Persan
prod_544;;Polypropylène;127.57;Persian;Rouge;False;5.0;2;"Allstar Rugs Distressed Red and Burgundy Rectangular Accent Area Rug with Mocha Persian Design - 4' 11""x7' 0""";Tapis;Tapis_Persan
prod_545;Tapeto Designs;Polypropylène,Synthétique;76.24;Classique,Persian,Traditionnel;Bleu,Crème,Taupe;True;4.6;16;Fonda Distressed Traditional Area Rug;Tapis;Tapis_Persan
prod_546;Alexander Home;Coton,Polyester;45.7;Bohemian & Eclectic,Classique,Persian,Shabby Chic;Blanc,Bleu,Gris,Rouge;False;4.5;2;Alexander Home Ellie Shabby Chic Botanical Printed Area Rug;Tapis;Tapis_Persan
prod_547;Rugs2Go;Polypropylène;244.52;Persian;Bleu;False;0.0;;Rugs2Go Persian Culture Blue Ardabil Oriental Heatseat Polypropylene Easy-care High Density Egyptian Indoor Area Rug;Tapis;Tapis_Persan
prod_548;LAUREN Ralph Lauren;Polyester;145.12;Bohemian & Eclectic,Persian,Traditionnel;Bleu;True;4.8;4;Lauren Ralph Lauren Celia Traditional Oriental Area Rug;Tapis;Tapis_Persan
prod_549;;Laine;1723.96;Classique,Persian,Traditionnel;Gris;False;0.0;;"Silver Washed Turkish Ziegler Living Room Area Rug Traditional Carpet - 9'9"" x 13'0""";Tapis;Tapis_Persan
prod_550;Artistic Weavers;Polypropylène;92.49;Classique,Persian,Traditionnel;Crème,Orange,Rose;False;0.0;;Nima Vintage Persian Area Rug;Tapis;Tapis_Persan
